Month,Season,Product type,Price,Availability,Number of products sold,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping costs,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Location,Seasonal_Factor,Correct_Revenue
3,Summer,haircare,82.08,55,1438,Non-binary,427,13,45,2,18.32,752,34,39.54,Pending,0.229,Rail,Route A,196.05,Bangalore,1.1,129834.14
3,Summer,skincare,61.28,47,1740,Female,194,4,80,4,14.57,510,29,43.7,Pass,0.24,Road,Route A,175.04,Bangalore,1.1,117289.92
12,Festive,skincare,50.72,29,1124,Non-binary,414,2,107,6,14.43,371,33,92.57,Fail,0.196,Sea,Route C,217.4,Chennai,1.3,74112.06
10,Festive,haircare,46.67,42,865,Female,60,18,106,9,20.19,234,33,61.57,Pending,0.051,Road,Route A,224.11,Bangalore,1.3,52480.42
12,Festive,haircare,73.97,24,602,Female,34,1,35,5,16.59,1125,26,82.29,Pass,0.22,Road,Route C,204.98,Mumbai,1.3,57888.92
8,Rainy,skincare,89.21,25,898,Male,233,6,185,7,6.52,460,8,62.67,Pass,0.113,Sea,Route A,217.83,Kolkata,0.95,76105.05
5,Summer,haircare,37.56,61,905,Male,110,19,185,13,7.86,675,13,61.88,Fail,0.055,Air,Route A,116.99,Hyderabad,1.1,37390.98
4,Summer,haircare,143.57,66,1401,Female,71,10,22,5,14.96,984,25,50.05,Pending,0.196,Sea,Route C,105.1,Kolkata,1.1,221255.73
7,Rainy,haircare,121.83,47,1317,Non-binary,437,9,167,6,21.6,470,15,78.51,Pending,0.1,Road,Route C,130.44,Delhi,0.95,152427.6
7,Rainy,haircare,117.7,32,1042,Non-binary,335,17,233,13,6.35,274,17,79.93,Pending,0.06,Road,Route B,229.19,Hyderabad,0.95,116511.23
9,Rainy,skincare,50.74,44,868,Female,76,15,234,8,5.35,1027,24,95.22,Pending,0.147,Rail,Route C,201.86,Bangalore,0.95,41840.2
9,Rainy,skincare,102.46,26,861,Non-binary,308,2,203,14,14.39,1102,14,70.17,Fail,0.03,Air,Route C,169.0,Mumbai,0.95,83807.16
5,Summer,haircare,93.57,85,1371,Female,168,17,134,9,7.15,629,27,76.19,Fail,0.095,Road,Route C,111.28,Bangalore,1.1,141112.92
12,Festive,haircare,147.9,99,187,Male,427,7,16,14,24.87,417,36,104.76,Fail,0.087,Sea,Route A,198.27,Bangalore,1.3,35954.49
8,Rainy,haircare,119.72,77,533,Non-binary,39,16,295,13,3.1,1495,28,24.04,Fail,0.1,Air,Route C,75.78,Chennai,0.95,60620.22
10,Festive,skincare,99.09,85,519,Non-binary,388,17,247,11,12.87,170,15,71.95,Fail,0.111,Sea,Route C,163.82,Delhi,1.3,66856.02
1,Winter,skincare,132.1,55,1376,Non-binary,343,1,64,11,6.58,170,37,32.63,Pending,0.159,Air,Route A,186.28,Bangalore,0.9,163592.64
9,Rainy,haircare,48.61,21,528,Male,120,16,227,9,17.98,830,31,88.55,Pending,0.015,Road,Route B,47.3,Delhi,0.95,24382.78
8,Rainy,haircare,31.83,57,1287,Non-binary,376,4,226,12,16.86,1258,27,109.43,Pending,0.116,Air,Route A,158.88,Mumbai,0.95,38916.95
6,Rainy,haircare,112.83,93,1618,Female,207,16,179,14,20.76,789,8,62.47,Pending,0.124,Sea,Route B,246.57,Mumbai,0.95,173430.99
3,Summer,skincare,41.8,33,261,Non-binary,449,3,15,13,15.39,822,19,83.58,Pending,0.084,Sea,Route B,122.53,Kolkata,1.1,12000.78
3,Summer,haircare,43.85,46,606,Female,52,1,273,8,7.17,1063,7,56.94,Pending,0.186,Rail,Route A,204.74,Mumbai,1.1,29230.41
8,Rainy,haircare,119.36,34,364,Non-binary,50,17,137,5,4.17,316,7,95.59,Pass,0.179,Air,Route A,189.33,Kolkata,0.95,41274.69
5,Summer,haircare,62.46,31,209,Female,181,5,84,5,18.89,596,29,78.93,Pending,0.13,Sea,Route B,54.38,Bangalore,1.1,14359.55
10,Festive,haircare,105.44,62,1975,Male,297,3,225,3,12.68,515,26,80.71,Pass,0.214,Rail,Route B,42.72,Mumbai,1.3,270717.2
11,Festive,haircare,140.09,76,999,Non-binary,381,19,49,10,7.89,1437,15,37.34,Pending,0.029,Sea,Route C,203.05,Mumbai,1.3,181934.88
7,Rainy,skincare,67.98,67,1842,Male,305,11,193,7,8.54,1072,15,20.68,Pass,0.094,Air,Route B,79.19,Mumbai,0.95,118958.2
5,Summer,skincare,56.06,80,1442,Male,24,15,89,14,6.28,1382,12,82.58,Pending,0.17,Sea,Route C,109.23,Chennai,1.1,88922.37
8,Rainy,skincare,42.79,63,1255,Non-binary,188,2,282,12,9.24,336,32,31.23,Pass,0.231,Sea,Route A,156.44,Mumbai,0.95,51016.38
10,Festive,haircare,45.66,71,1256,Non-binary,192,7,113,4,20.42,924,24,33.35,Pass,0.215,Air,Route A,150.74,Delhi,1.3,74553.65
10,Festive,skincare,37.47,81,493,Female,234,18,18,4,16.65,448,26,36.37,Fail,0.041,Air,Route A,72.57,Kolkata,1.3,24014.52
4,Summer,haircare,40.52,21,719,Non-binary,336,1,147,14,24.72,276,15,59.99,Fail,0.016,Rail,Route B,54.17,Bangalore,1.1,32047.27
2,Winter,skincare,81.84,90,783,Non-binary,136,8,58,14,14.53,311,27,44.47,Fail,0.139,Air,Route B,179.08,Chennai,0.9,57672.65
3,Summer,skincare,68.5,50,651,Female,274,16,167,12,14.47,1294,38,115.35,Fail,0.124,Air,Route C,219.81,Mumbai,1.1,49052.85
8,Rainy,haircare,114.79,92,903,Female,288,15,274,12,7.21,1224,38,87.68,Pass,0.091,Sea,Route A,246.85,Kolkata,0.95,98472.6
11,Festive,haircare,134.43,91,1158,Non-binary,271,4,183,13,15.9,907,28,39.42,Fail,0.052,Sea,Route B,156.01,Hyderabad,1.3,202370.92
7,Rainy,haircare,124.17,52,1694,Non-binary,412,13,291,2,16.38,1100,7,100.39,Pass,0.1,Air,Route A,159.32,Chennai,0.95,199826.78
2,Winter,skincare,93.68,24,1828,Non-binary,225,12,201,3,7.54,695,34,48.03,Pending,0.119,Road,Route A,197.49,Hyderabad,0.9,154122.34
6,Rainy,haircare,42.29,97,821,Male,228,9,171,6,4.94,722,27,99.98,Pending,0.074,Air,Route B,91.75,Bangalore,0.95,32984.09
9,Rainy,skincare,115.17,77,1495,Male,182,13,236,10,11.11,895,5,66.9,Pass,0.003,Air,Route B,200.87,Hyderabad,0.95,163570.19
4,Summer,skincare,73.54,96,130,Non-binary,293,11,137,4,6.79,933,22,68.0,Fail,0.14,Air,Route C,71.52,Hyderabad,1.1,10516.22
9,Rainy,skincare,40.28,30,1297,Female,402,12,36,8,14.07,665,7,58.24,Pending,0.239,Air,Route A,164.09,Hyderabad,0.95,49631.0
2,Winter,haircare,131.1,42,916,Non-binary,159,4,93,7,14.57,452,28,44.69,Pending,0.087,Rail,Route A,245.59,Mumbai,0.9,108078.84
2,Winter,haircare,70.59,64,1513,Non-binary,394,3,225,12,16.38,460,29,88.7,Fail,0.192,Air,Route C,120.15,Chennai,0.9,96122.4
9,Rainy,haircare,56.19,46,1833,Male,188,5,178,4,16.26,982,6,70.34,Pass,0.224,Sea,Route A,126.25,Kolkata,0.95,97846.46
12,Festive,skincare,134.57,98,205,Non-binary,163,6,92,12,17.85,491,26,20.89,Pass,0.108,Road,Route C,210.2,Mumbai,1.3,35862.9
7,Rainy,skincare,138.26,75,1398,Non-binary,241,4,27,5,8.07,865,13,52.16,Fail,0.09,Road,Route B,155.05,Hyderabad,0.95,183623.11
7,Rainy,haircare,70.68,78,1219,Male,288,1,50,14,19.08,410,20,96.63,Pass,0.223,Air,Route B,227.61,Bangalore,0.95,81850.97
1,Winter,skincare,72.58,99,1805,Male,399,5,27,12,14.55,478,20,49.55,Pass,0.026,Rail,Route A,88.94,Chennai,0.9,117906.21
11,Festive,skincare,99.56,59,1116,Female,421,2,198,12,12.62,319,19,88.52,Pending,0.123,Road,Route B,198.04,Kolkata,1.3,144441.65
6,Rainy,skincare,118.01,37,1153,Female,95,14,209,6,17.25,1250,11,40.29,Fail,0.161,Air,Route C,234.21,Kolkata,0.95,129262.25
7,Rainy,haircare,37.58,70,893,Female,137,11,62,3,14.03,1129,31,95.67,Fail,0.168,Sea,Route B,138.96,Chennai,0.95,31880.99
11,Festive,skincare,101.2,80,260,Non-binary,117,9,89,9,14.56,1211,22,62.77,Pending,0.028,Air,Route C,177.22,Kolkata,1.3,34205.6
6,Rainy,skincare,144.34,42,1429,Female,454,8,278,13,3.51,215,11,20.8,Pending,0.028,Rail,Route B,157.36,Bangalore,0.95,195948.77
6,Rainy,haircare,61.45,55,1746,Male,52,7,291,13,20.64,1229,26,84.96,Fail,0.072,Rail,Route C,165.51,Chennai,0.95,101927.12
2,Winter,haircare,139.06,57,1847,Female,473,15,121,8,12.33,574,17,77.63,Pass,0.195,Rail,Route C,177.04,Delhi,0.9,231159.44
6,Rainy,haircare,144.02,91,295,Non-binary,357,9,99,10,14.4,286,23,77.0,Pass,0.245,Road,Route C,90.27,Bangalore,0.95,40361.6
4,Summer,haircare,62.3,75,707,Non-binary,86,10,256,9,11.58,304,30,115.19,Fail,0.148,Air,Route A,97.06,Kolkata,1.1,48450.71
9,Rainy,haircare,120.5,58,437,Female,329,18,65,13,15.13,962,21,57.39,Fail,0.166,Air,Route A,110.7,Bangalore,0.95,50025.58
12,Festive,haircare,58.65,95,1261,Non-binary,25,19,198,8,4.19,944,21,110.05,Pending,0.246,Rail,Route B,79.1,Delhi,1.3,96144.94
1,Winter,skincare,118.51,88,889,Non-binary,311,2,158,10,11.45,736,20,20.23,Pending,0.058,Sea,Route A,219.6,Mumbai,0.9,94819.85
8,Rainy,skincare,125.69,47,546,Non-binary,260,14,273,11,17.71,502,17,116.27,Pass,0.023,Rail,Route B,104.74,Chennai,0.95,65195.4
5,Summer,skincare,59.66,40,1433,Female,74,10,234,6,23.65,1348,9,75.18,Pending,0.043,Road,Route C,160.86,Chennai,1.1,94042.06
1,Winter,skincare,115.9,81,1302,Non-binary,402,5,201,4,21.68,275,38,70.96,Pending,0.077,Air,Route C,67.08,Delhi,0.9,135811.62
4,Summer,haircare,127.45,42,436,Female,453,5,79,7,24.18,984,23,109.13,Pending,0.17,Rail,Route B,154.54,Delhi,1.1,61125.02
1,Winter,skincare,73.03,40,1357,Female,489,2,15,10,20.19,432,33,83.62,Pending,0.076,Rail,Route B,150.6,Hyderabad,0.9,89191.54
6,Rainy,haircare,50.12,94,1372,Non-binary,90,13,31,7,16.92,241,33,72.15,Fail,0.125,Sea,Route C,144.72,Hyderabad,0.95,65326.41
2,Winter,haircare,41.04,35,231,Female,113,7,183,13,12.31,400,31,58.43,Fail,0.007,Rail,Route B,162.95,Mumbai,0.9,8532.22
5,Summer,skincare,99.05,81,348,Female,469,15,104,4,5.71,458,16,85.92,Pending,0.235,Sea,Route B,58.08,Kolkata,1.1,37916.34
7,Rainy,skincare,147.37,84,1928,Non-binary,499,15,198,3,8.52,868,9,25.31,Pending,0.147,Sea,Route B,246.89,Kolkata,0.95,269922.89
2,Winter,haircare,128.75,99,1578,Non-binary,162,6,78,6,8.97,242,34,44.78,Pass,0.137,Road,Route B,229.95,Delhi,0.9,182850.75
6,Rainy,haircare,82.3,24,598,Female,41,7,95,9,12.41,675,33,30.08,Pending,0.186,Rail,Route B,80.87,Kolkata,0.95,46754.63
6,Rainy,haircare,94.39,65,162,Male,68,4,66,9,16.42,263,27,70.56,Pending,0.237,Rail,Route C,176.65,Bangalore,0.95,14526.62
5,Summer,haircare,63.54,83,918,Male,441,4,121,2,16.61,1495,5,29.64,Pass,0.153,Sea,Route A,182.87,Hyderabad,1.1,64162.69
5,Summer,skincare,49.57,60,1515,Male,155,1,162,13,13.02,289,9,101.13,Pending,0.17,Rail,Route A,62.01,Hyderabad,1.1,82608.41
3,Summer,haircare,87.85,63,356,Male,411,11,162,4,9.04,654,8,49.13,Pending,0.07,Air,Route A,59.29,Chennai,1.1,34402.06
10,Festive,skincare,85.62,34,1371,Female,250,5,102,12,4.24,1178,15,82.24,Fail,0.206,Rail,Route C,146.41,Bangalore,1.3,152600.53
10,Festive,haircare,92.63,87,1387,Non-binary,119,2,170,12,24.75,1435,18,53.38,Pending,0.197,Sea,Route C,224.96,Kolkata,1.3,167021.15
11,Festive,haircare,144.34,70,566,Male,487,5,17,6,23.67,1474,36,89.94,Pass,0.005,Sea,Route A,46.2,Kolkata,1.3,106205.37
12,Festive,haircare,102.47,73,948,Non-binary,312,5,129,2,7.02,1237,17,55.37,Fail,0.194,Road,Route C,102.11,Kolkata,1.3,126284.03
2,Winter,skincare,102.69,87,460,Male,219,13,150,14,16.32,589,36,57.93,Fail,0.048,Sea,Route B,227.31,Kolkata,0.9,42513.66
7,Rainy,haircare,45.36,96,979,Male,353,12,249,7,9.5,166,13,68.01,Fail,0.045,Air,Route A,107.94,Mumbai,0.95,42187.07
1,Winter,skincare,149.58,61,1516,Male,487,10,126,5,7.28,442,35,52.36,Pass,0.082,Air,Route B,72.38,Bangalore,0.9,204086.95
6,Rainy,skincare,122.74,65,278,Non-binary,140,13,123,10,18.06,1212,21,37.05,Pass,0.237,Air,Route B,116.3,Delhi,0.95,32415.63
6,Rainy,skincare,135.26,44,1048,Non-binary,246,9,36,3,20.3,889,17,63.69,Fail,0.148,Sea,Route A,231.03,Chennai,0.95,134664.86
3,Summer,haircare,79.72,86,1629,Male,428,5,298,11,11.95,1120,34,86.36,Pass,0.236,Sea,Route B,103.01,Bangalore,1.1,142850.27
2,Winter,skincare,90.26,54,1950,Non-binary,485,6,232,6,4.3,807,30,52.62,Pending,0.02,Rail,Route B,122.9,Delhi,0.9,158406.3
12,Festive,skincare,92.65,92,1936,Male,457,17,165,6,11.83,770,15,100.96,Pending,0.133,Air,Route C,93.82,Chennai,1.3,233181.52
2,Winter,haircare,53.29,97,598,Female,258,5,222,7,14.71,984,7,102.07,Pass,0.126,Road,Route C,92.62,Kolkata,0.9,28680.68
9,Rainy,haircare,112.74,41,776,Non-binary,296,11,189,6,22.65,508,23,40.86,Fail,0.111,Sea,Route A,123.09,Delhi,0.95,83111.93
11,Festive,skincare,138.36,28,1726,Male,120,6,294,11,17.45,54,26,46.99,Fail,0.248,Rail,Route C,82.34,Bangalore,1.3,310452.17
5,Summer,skincare,49.64,43,1957,Female,402,9,102,11,18.63,656,26,20.23,Pending,0.118,Sea,Route A,169.82,Chennai,1.1,106860.03
7,Rainy,haircare,40.36,42,1827,Female,206,12,198,10,7.46,129,36,55.27,Pending,0.06,Rail,Route B,104.45,Mumbai,0.95,70050.83
12,Festive,skincare,118.59,80,391,Male,178,4,253,2,18.85,125,11,111.28,Fail,0.161,Sea,Route C,169.75,Delhi,1.3,60279.3
5,Summer,skincare,62.78,56,687,Female,25,18,159,14,14.04,970,28,98.23,Pending,0.062,Sea,Route B,170.53,Delhi,1.1,47442.85
7,Rainy,skincare,104.86,64,917,Female,189,15,209,9,21.05,1277,13,116.05,Fail,0.033,Road,Route C,228.19,Kolkata,0.95,91348.79
4,Summer,haircare,113.49,34,198,Male,394,4,54,7,7.76,1254,29,41.42,Pending,0.146,Air,Route B,159.21,Chennai,1.1,24718.12
8,Rainy,skincare,68.63,76,1730,Female,199,14,90,12,14.33,1143,26,77.23,Fail,0.181,Sea,Route B,216.66,Hyderabad,0.95,112793.4
11,Festive,haircare,127.82,33,280,Female,450,18,224,10,7.61,99,28,56.47,Pending,0.113,Road,Route C,190.55,Hyderabad,1.3,46526.48
10,Festive,haircare,96.0,71,1052,Male,231,17,240,11,9.29,673,11,81.59,Pending,0.081,Sea,Route A,74.27,Delhi,1.3,131289.6
11,Festive,haircare,134.28,55,1526,Male,431,2,39,8,21.31,832,27,94.41,Pass,0.038,Air,Route B,62.96,Mumbai,1.3,266384.66
10,Festive,skincare,121.6,46,1789,Female,183,19,151,13,18.13,1489,5,29.49,Pass,0.2,Air,Route C,224.42,Chennai,1.3,282805.12
7,Rainy,haircare,134.23,36,473,Non-binary,147,14,226,4,19.03,1286,9,28.78,Fail,0.223,Road,Route A,51.95,Bangalore,0.95,60316.25
10,Festive,skincare,32.42,60,1991,Male,315,4,155,9,4.51,1257,27,30.88,Pending,0.063,Air,Route A,91.92,Bangalore,1.3,83912.69
5,Summer,haircare,59.22,23,1959,Non-binary,237,2,169,11,19.03,243,25,48.08,Fail,0.107,Rail,Route B,180.8,Mumbai,1.1,127613.18
11,Festive,skincare,40.8,22,723,Male,160,13,175,4,13.81,799,19,94.47,Pending,0.077,Rail,Route A,173.1,Chennai,1.3,38347.92
6,Rainy,skincare,83.05,38,1806,Non-binary,452,7,125,13,13.1,161,6,83.86,Fail,0.208,Rail,Route A,228.6,Kolkata,0.95,142488.88
5,Summer,skincare,136.8,60,352,Male,151,8,62,14,12.08,716,25,50.03,Fail,0.231,Sea,Route A,94.59,Mumbai,1.1,52968.96
7,Rainy,haircare,86.1,59,962,Female,373,10,152,4,21.74,524,22,105.61,Fail,0.038,Air,Route B,95.46,Hyderabad,0.95,78686.79
12,Festive,skincare,131.97,77,221,Female,270,3,42,5,6.9,1160,22,92.86,Pending,0.009,Air,Route B,115.6,Hyderabad,1.3,37914.98
2,Winter,skincare,69.26,58,541,Non-binary,397,4,278,13,20.91,1338,22,117.28,Fail,0.021,Road,Route A,247.94,Mumbai,0.9,33722.69
5,Summer,haircare,70.75,26,1840,Non-binary,120,6,208,4,23.42,597,19,88.56,Fail,0.073,Rail,Route C,54.36,Hyderabad,1.1,143198.0
10,Festive,haircare,137.47,55,344,Male,339,7,201,7,6.7,828,15,91.72,Pass,0.181,Road,Route B,113.45,Chennai,1.3,61476.58
3,Summer,skincare,81.1,95,1762,Male,117,7,156,12,24.99,952,16,102.34,Pending,0.082,Road,Route B,62.66,Delhi,1.1,157188.02
9,Rainy,haircare,124.77,39,1614,Non-binary,355,17,94,8,24.79,318,5,112.55,Pass,0.246,Sea,Route B,203.97,Mumbai,0.95,191309.84
6,Rainy,haircare,58.4,95,970,Non-binary,298,6,65,4,16.67,539,39,47.74,Pass,0.021,Rail,Route C,92.81,Bangalore,0.95,53815.6
10,Festive,haircare,143.86,48,926,Female,205,19,67,4,8.91,1376,36,84.59,Pass,0.168,Air,Route A,50.68,Kolkata,1.3,173178.67
3,Summer,skincare,98.95,87,1169,Non-binary,362,18,18,14,12.45,540,14,61.23,Fail,0.116,Rail,Route C,143.34,Hyderabad,1.1,127239.8
7,Rainy,haircare,121.12,85,551,Female,162,12,141,8,6.75,166,16,42.95,Fail,0.077,Sea,Route A,174.24,Bangalore,0.95,63400.26
4,Summer,skincare,40.74,66,395,Non-binary,364,19,80,11,5.64,567,27,39.21,Pending,0.14,Road,Route C,215.26,Bangalore,1.1,17701.53
3,Summer,haircare,89.12,42,1871,Female,368,11,200,10,18.49,74,31,29.8,Pending,0.062,Rail,Route A,42.96,Mumbai,1.1,183417.87
8,Rainy,haircare,138.12,25,1264,Female,375,17,113,14,15.76,261,5,104.84,Pending,0.154,Rail,Route A,198.55,Kolkata,0.95,165854.5
4,Summer,skincare,135.24,37,1756,Female,402,3,256,4,15.4,378,37,21.14,Pending,0.249,Road,Route C,69.62,Bangalore,1.1,261229.58
11,Festive,haircare,35.62,72,1996,Male,98,15,70,13,8.45,586,23,119.47,Pending,0.078,Road,Route A,201.19,Delhi,1.3,92426.78
1,Winter,haircare,66.44,41,1644,Female,376,5,273,7,8.17,634,27,116.47,Pass,0.093,Rail,Route C,72.4,Kolkata,0.9,98304.62
6,Rainy,haircare,83.2,87,1189,Non-binary,374,4,99,6,24.77,1370,15,73.08,Pending,0.217,Road,Route B,103.33,Chennai,0.95,93978.56
10,Festive,haircare,50.67,94,582,Non-binary,449,1,292,9,16.83,669,8,94.28,Pending,0.09,Air,Route A,51.03,Mumbai,1.3,38336.92
11,Festive,skincare,117.6,54,408,Non-binary,58,3,54,10,21.03,957,7,65.83,Fail,0.228,Rail,Route C,118.65,Bangalore,1.3,62375.04
11,Festive,skincare,52.14,94,1583,Male,322,10,279,9,11.33,1070,15,41.95,Fail,0.175,Road,Route A,91.49,Delhi,1.3,107298.91
1,Winter,skincare,71.6,28,692,Female,56,13,81,2,21.56,105,13,93.91,Pass,0.005,Road,Route B,66.25,Hyderabad,0.9,44592.48
5,Summer,skincare,109.59,50,1895,Male,444,7,61,8,18.89,516,28,64.84,Fail,0.094,Air,Route A,101.0,Kolkata,1.1,228440.36
7,Rainy,skincare,87.85,62,1118,Female,367,14,190,9,10.7,93,13,106.61,Fail,0.096,Rail,Route C,41.69,Hyderabad,0.95,93305.48
6,Rainy,skincare,118.63,94,497,Non-binary,448,13,139,6,18.79,1439,19,106.05,Fail,0.061,Air,Route C,224.51,Hyderabad,0.95,56011.15
2,Winter,skincare,145.34,36,568,Female,305,5,57,5,23.36,464,5,115.83,Pass,0.147,Sea,Route B,134.17,Hyderabad,0.9,74297.81
11,Festive,haircare,43.99,70,716,Male,474,11,196,8,7.7,928,15,89.84,Pass,0.01,Road,Route C,133.28,Mumbai,1.3,40945.89
4,Summer,skincare,115.15,85,491,Male,343,14,89,13,15.05,548,27,69.24,Pass,0.149,Rail,Route B,178.26,Mumbai,1.1,62192.52
11,Festive,skincare,57.64,43,196,Male,26,1,146,7,24.27,1425,13,76.09,Fail,0.139,Road,Route B,75.05,Delhi,1.3,14686.67
2,Winter,skincare,79.74,34,1313,Male,372,5,112,13,21.07,1274,10,55.88,Fail,0.173,Road,Route C,219.33,Delhi,0.9,94228.76
11,Festive,haircare,33.94,47,1040,Non-binary,322,3,11,3,16.65,811,16,85.94,Pass,0.135,Sea,Route B,59.93,Delhi,1.3,45886.88
1,Winter,skincare,46.31,22,959,Male,322,1,84,13,4.53,170,19,29.22,Pending,0.083,Sea,Route C,126.6,Chennai,0.9,39970.16
3,Summer,skincare,68.37,48,294,Male,229,17,230,10,11.94,1419,7,119.16,Pass,0.243,Road,Route A,196.69,Hyderabad,1.1,22110.86
3,Summer,skincare,71.04,71,1057,Male,98,12,279,12,17.32,55,5,26.32,Pass,0.033,Rail,Route B,127.86,Mumbai,1.1,82598.21
12,Festive,haircare,137.95,73,1457,Non-binary,401,13,261,4,12.01,86,17,80.26,Pass,0.186,Rail,Route C,114.7,Chennai,1.3,261291.1
7,Rainy,skincare,119.02,77,182,Female,374,6,173,2,24.94,275,37,49.06,Pass,0.051,Rail,Route A,169.08,Bangalore,0.95,20578.56
1,Winter,haircare,146.66,64,350,Non-binary,376,3,42,13,19.57,793,15,102.22,Pass,0.016,Sea,Route B,218.57,Chennai,0.9,46197.9
9,Rainy,haircare,101.89,96,1193,Non-binary,463,11,200,4,7.12,420,20,82.99,Pass,0.192,Air,Route C,183.64,Bangalore,0.95,115477.03
11,Festive,haircare,59.01,69,1415,Non-binary,152,11,244,2,13.79,198,7,80.74,Pass,0.214,Sea,Route B,73.84,Chennai,1.3,108548.89
6,Rainy,haircare,69.32,41,439,Female,195,10,27,13,11.45,1307,20,94.86,Fail,0.03,Rail,Route B,170.54,Hyderabad,0.95,28909.91
4,Summer,skincare,68.38,71,1508,Male,106,11,226,11,16.06,908,36,31.81,Pass,0.132,Sea,Route B,243.23,Chennai,1.1,113428.74
3,Summer,haircare,69.18,72,799,Non-binary,268,16,14,8,12.82,140,30,51.17,Pass,0.182,Air,Route A,149.22,Delhi,1.1,60802.3
3,Summer,haircare,110.76,50,1581,Male,477,10,297,12,8.23,116,32,70.59,Pass,0.095,Sea,Route A,111.42,Mumbai,1.1,192622.72
2,Winter,skincare,93.7,90,1264,Male,236,12,186,7,18.94,83,31,52.0,Pending,0.111,Sea,Route A,170.09,Kolkata,0.9,106593.12
2,Winter,haircare,76.25,67,1263,Female,425,19,82,13,5.35,228,21,31.02,Fail,0.244,Rail,Route C,53.33,Delhi,0.9,86673.38
12,Festive,haircare,47.89,50,1198,Female,370,9,279,9,14.71,198,31,50.96,Pending,0.182,Sea,Route C,198.09,Hyderabad,1.3,74583.89
10,Festive,haircare,32.66,23,199,Non-binary,426,4,41,5,9.82,689,16,65.84,Pass,0.23,Air,Route A,106.19,Kolkata,1.3,8449.14
5,Summer,haircare,56.26,54,1780,Female,111,15,146,7,24.26,508,39,34.78,Pass,0.108,Sea,Route A,52.89,Chennai,1.1,110157.08
9,Rainy,haircare,42.9,86,1298,Female,448,7,118,4,9.68,461,23,86.18,Fail,0.119,Road,Route C,186.3,Hyderabad,0.95,52899.99
2,Winter,haircare,124.25,83,1944,Female,226,5,118,5,10.5,53,37,27.26,Pass,0.242,Rail,Route B,72.23,Hyderabad,0.9,217387.8
2,Winter,skincare,43.5,28,832,Male,251,19,146,7,18.56,925,21,109.16,Fail,0.107,Air,Route A,69.07,Delhi,0.9,32572.8
12,Festive,skincare,116.91,65,422,Female,327,15,117,6,5.83,730,13,56.29,Pending,0.103,Road,Route C,96.62,Mumbai,1.3,64136.83
6,Rainy,skincare,76.28,75,1600,Non-binary,218,6,41,14,10.14,353,16,55.89,Pending,0.174,Rail,Route C,104.71,Hyderabad,0.95,115945.6
10,Festive,skincare,38.81,75,109,Female,449,15,147,3,18.31,1414,37,40.98,Pending,0.011,Rail,Route B,135.7,Kolkata,1.3,5499.38
2,Winter,haircare,127.53,45,1112,Non-binary,57,17,102,10,3.68,1013,19,68.19,Pending,0.111,Road,Route A,211.65,Kolkata,0.9,127632.02
12,Festive,haircare,99.56,79,1169,Non-binary,443,19,223,14,9.84,278,33,103.22,Pass,0.235,Sea,Route B,233.35,Chennai,1.3,151301.33
4,Summer,haircare,58.29,96,1974,Female,418,3,78,14,3.18,98,17,78.67,Fail,0.224,Sea,Route A,44.92,Delhi,1.1,126570.91
6,Rainy,skincare,137.36,91,1752,Male,388,18,276,3,6.31,156,7,101.02,Fail,0.165,Air,Route C,105.61,Hyderabad,0.95,228621.98
5,Summer,skincare,35.43,67,1639,Non-binary,472,10,195,9,16.29,245,39,116.88,Pending,0.111,Rail,Route C,158.53,Hyderabad,1.1,63876.75
1,Winter,haircare,54.22,77,1436,Non-binary,415,15,293,14,13.05,1379,25,82.53,Fail,0.128,Rail,Route B,123.64,Chennai,0.9,70073.93
6,Rainy,haircare,120.25,82,1361,Non-binary,96,18,171,6,6.43,968,39,36.87,Pending,0.067,Sea,Route C,218.22,Kolkata,0.95,155477.24
1,Winter,skincare,115.13,77,905,Female,86,15,115,8,4.72,1257,39,50.28,Fail,0.051,Road,Route C,62.9,Kolkata,0.9,93773.38
3,Summer,skincare,64.71,22,1007,Non-binary,204,19,201,7,4.24,314,35,86.14,Fail,0.067,Rail,Route B,202.5,Delhi,1.1,71679.27
10,Festive,skincare,37.44,26,1154,Female,396,5,147,12,4.88,409,17,98.2,Pending,0.226,Rail,Route C,164.19,Chennai,1.3,56167.49
5,Summer,skincare,132.97,71,1633,Non-binary,294,11,291,3,5.11,1193,36,85.46,Pass,0.064,Rail,Route A,133.57,Mumbai,1.1,238854.01
10,Festive,haircare,67.64,81,229,Male,109,9,52,5,4.9,1102,22,77.9,Fail,0.117,Sea,Route A,167.15,Bangalore,1.3,20136.43
5,Summer,skincare,53.49,21,1876,Non-binary,305,5,242,13,4.21,451,22,112.7,Pass,0.179,Rail,Route A,244.32,Delhi,1.1,110381.96
10,Festive,skincare,91.93,52,1508,Female,367,11,121,10,18.33,845,14,69.65,Pending,0.185,Road,Route C,55.9,Hyderabad,1.3,180219.57
6,Rainy,haircare,139.23,31,1716,Female,226,7,71,8,23.71,590,20,86.67,Pass,0.078,Sea,Route A,106.35,Delhi,0.95,226972.75
12,Festive,haircare,35.23,67,1148,Non-binary,37,2,246,2,21.83,734,27,51.23,Pass,0.065,Air,Route A,162.54,Bangalore,1.3,52577.25
